,unique_add,Lon,Lat
3317,422 BT BATOK WEST AVE 2,103.849087514554,1.30606411508932
3318,413 BT BATOK WEST AVE 4,103.849087514554,1.30606411508932
3319,411 BT BATOK WEST AVE 4,103.849087514554,1.30606411508932
3323,176 BT BATOK WEST AVE 8,103.830277614211,1.43769199919618
3324,182 BT BATOK WEST AVE 8,103.830277614211,1.43769199919618
3325,184 BT BATOK WEST AVE 8,103.830277614211,1.43769199919618
3326,290D BT BATOK EAST AVE 3,103.834439535286,1.29644995684098
3327,264 BT BATOK EAST AVE 4,103.834439535286,1.29644995684098
3328,161 BT BATOK ST 11,103.830277614211,1.43769199919618
3333,290F BT BATOK ST 24,103.834439535286,1.29644995684098
3334,290E BT BATOK ST 24,103.834439535286,1.29644995684098
3335,288C BT BATOK ST 25,103.834439535286,1.29644995684098
3337,289G BT BATOK ST 25,103.834439535286,1.29644995684098
3338,369 BT BATOK ST 31,103.829388161578,1.30393331930705
3339,350 BT BATOK ST 34,103.829388161578,1.30393331930705
3341,419 BT BATOK WEST AVE 2,103.849087514554,1.30606411508932
3344,129 BT BATOK WEST AVE 6,103.830277614211,1.43769199919618
3345,622 BT BATOK CTRL,103.845880417376,1.31568172551155
3346,626 BT BATOK CTRL,103.845880417376,1.31568172551155
3347,216 BT BATOK ST 21,103.834439535286,1.29644995684098
3348,203 BT BATOK ST 21,103.834439535286,1.29644995684098
3354,290G BT BATOK ST 24,103.834439535286,1.29644995684098
3355,289C BT BATOK ST 25,103.834439535286,1.29644995684098
3356,383 BT BATOK WEST AVE 5,103.829388161578,1.30393331930705
3359,117 BT BATOK WEST AVE 6,103.830277614211,1.43769199919618
3360,172 BT BATOK WEST AVE 8,103.830277614211,1.43769199919618
3361,290C BT BATOK EAST AVE 3,103.834439535286,1.29644995684098
3362,289D BT BATOK ST 25,103.834439535286,1.29644995684098
3365,512 BT BATOK ST 52,103.847197777949,1.31181999992702
3366,542 BT BATOK ST 52,103.847197777949,1.31181999992702
3367,406 BT BATOK WEST AVE 7,103.849087514554,1.30606411508932
3369,7 TELOK BLANGAH CRES,103.79109781142,1.44726810120856
3373,32 JLN BT HO SWEE,103.829388161578,1.30393331930705
3374,10 JLN BT HO SWEE,103.830277614211,1.43769199919618
3375,44 MOH GUAN TER,103.849087514554,1.30606411508932
3380,4 JLN BT HO SWEE,103.849087514554,1.30606411508932
3381,6 JLN BT HO SWEE,103.845880417376,1.31568172551155
3383,137 JLN BT MERAH,103.830277614211,1.43769199919618
3385,142 JLN BT MERAH,103.830277614211,1.43769199919618
3386,141 JLN BT MERAH,103.830277614211,1.43769199919618
3387,26 JLN KLINIK,103.834439535286,1.29644995684098
3388,26A JLN MEMBINA,103.834439535286,1.29644995684098
3389,37 JLN RUMAH TINGGI,103.829388161578,1.30393331930705
3392,17 SENG POH RD,103.830277614211,1.43769199919618
3393,22 TELOK BLANGAH CRES,103.834439535286,1.29644995684098
3394,16 TELOK BLANGAH CRES,103.830277614211,1.43769199919618
3395,5 TELOK BLANGAH CRES,103.847197777949,1.31181999992702
3396,8 TELOK BLANGAH CRES,103.845956557221,1.30096483460999
3398,46 TELOK BLANGAH DR,103.849087514554,1.30606411508932
3399,55 TELOK BLANGAH DR,103.847197777949,1.31181999992702
3401,75 TELOK BLANGAH DR,103.79109781142,1.44726810120856
3403,60 TELOK BLANGAH HTS,103.845880417376,1.31568172551155
3404,43 TELOK BLANGAH RISE,103.849087514554,1.30606411508932
3405,30 TELOK BLANGAH RISE,103.829388161578,1.30393331930705
3406,80C TELOK BLANGAH ST 31,103.845956557221,1.30096483460999
3407,24 TIONG BAHRU RD,103.834439535286,1.29644995684098
3408,6B BOON TIONG RD,103.845880417376,1.31568172551155
3409,165 BT MERAH CTRL,103.830277614211,1.43769199919618
3410,105 BT PURMEI RD,103.830277614211,1.43769199919618
3413,19 CANTONMENT CL,103.830277614211,1.43769199919618
3415,110A DEPOT RD,103.830277614211,1.43769199919618
3418,19 JLN MEMBINA,103.830277614211,1.43769199919618
3419,27A JLN MEMBINA,103.834439535286,1.29644995684098
3420,23 JLN MEMBINA,103.834439535286,1.29644995684098
3421,118A JLN MEMBINA,103.830277614211,1.43769199919618
3422,119B KIM TIAN RD,103.830277614211,1.43769199919618
3424,126A KIM TIAN RD,103.830277614211,1.43769199919618
3426,43 LENGKOK BAHRU,103.849087514554,1.30606411508932
3427,77A REDHILL RD,103.79109781142,1.44726810120856
3429,50 TELOK BLANGAH DR,103.847197777949,1.31181999992702
3431,69 TELOK BLANGAH HTS,103.845880417376,1.31568172551155
3434,56 TELOK BLANGAH HTS,103.847197777949,1.31181999992702
3436,40 TELOK BLANGAH RISE,103.849087514554,1.30606411508932
3437,115 BT MERAH CTRL,103.830277614211,1.43769199919618
3439,115 BT PURMEI RD,103.830277614211,1.43769199919618
3441,95 HAVELOCK RD,103.826048654888,1.38403246026104
3442,139 JLN BT MERAH,103.830277614211,1.43769199919618
3443,13 JLN BT MERAH,103.830277614211,1.43769199919618
3445,131C KIM TIAN RD,103.830277614211,1.43769199919618
3446,125 KIM TIAN RD,103.830277614211,1.43769199919618
3447,119C KIM TIAN RD,103.830277614211,1.43769199919618
3448,110 SPOTTISWOODE PK RD,103.830277614211,1.43769199919618
3450,52 TELOK BLANGAH DR,103.847197777949,1.31181999992702
3453,73 TELOK BLANGAH HTS,103.79109781142,1.44726810120856
3454,74 TELOK BLANGAH HTS,103.79109781142,1.44726810120856
3455,37 TELOK BLANGAH RISE,103.829388161578,1.30393331930705
3460,123 PENDING RD,103.830277614211,1.43769199919618
3461,230 PENDING RD,103.834439535286,1.29644995684098
3462,214 PETIR RD,103.834439535286,1.29644995684098
3463,547D SEGAR RD,103.847197777949,1.31181999992702
3464,548A SEGAR RD,103.847197777949,1.31181999992702
3465,270 BANGKIT RD,103.834439535286,1.29644995684098
3466,257 BANGKIT RD,103.834439535286,1.29644995684098
3468,276 BANGKIT RD,103.834439535286,1.29644995684098
3470,420 FAJAR RD,103.849087514554,1.30606411508932
3472,407 FAJAR RD,103.849087514554,1.30606411508932
3473,442C FAJAR RD,103.849087514554,1.30606411508932
3475,108 GANGSA RD,103.830277614211,1.43769199919618
3476,509 JELAPANG RD,103.847197777949,1.31181999992702
3477,540 JELAPANG RD,103.847197777949,1.31181999992702
3478,508 JELAPANG RD,103.847197777949,1.31181999992702
3479,506 JELAPANG RD,103.847197777949,1.31181999992702
3481,511 JELAPANG RD,103.847197777949,1.31181999992702
3483,177 LOMPANG RD,103.830277614211,1.43769199919618
3484,213 PETIR RD,103.834439535286,1.29644995684098
3485,201 PETIR RD,103.834439535286,1.29644995684098
3487,461 SEGAR RD,103.849087514554,1.30606411508932
3488,550A SEGAR RD,103.847197777949,1.31181999992702
3495,635B SENJA RD,103.845880417376,1.31568172551155
3496,636C SENJA RD,103.845880417376,1.31568172551155
3499,429 BT PANJANG RING RD,103.849087514554,1.30606411508932
3500,535 BT PANJANG RING RD,103.847197777949,1.31181999992702
3503,443C FAJAR RD,103.849087514554,1.30606411508932
3504,442D FAJAR RD,103.849087514554,1.30606411508932
3505,146 GANGSA RD,103.830277614211,1.43769199919618
3506,163 GANGSA RD,103.830277614211,1.43769199919618
3509,504 JELAPANG RD,103.847197777949,1.31181999992702
3510,512 JELAPANG RD,103.847197777949,1.31181999992702
3511,523 JELAPANG RD,103.847197777949,1.31181999992702
3516,474 SEGAR RD,103.849087514554,1.30606411508932
3517,622 SENJA RD,103.845880417376,1.31568172551155
3519,603 SENJA RD,103.845880417376,1.31568172551155
3520,254 BANGKIT RD,103.834439535286,1.29644995684098
3522,408 FAJAR RD,103.849087514554,1.30606411508932
3523,453 FAJAR RD,103.849087514554,1.30606411508932
3524,155 GANGSA RD,103.830277614211,1.43769199919618
3526,138 PETIR RD,103.830277614211,1.43769199919618
3527,483 SEGAR RD,103.849087514554,1.30606411508932
3528,470 SEGAR RD,103.849087514554,1.30606411508932
3529,653 SENJA LINK,103.845880417376,1.31568172551155
3531,8 EMPRESS RD,103.845956557221,1.30096483460999
3532,18 TOH YI DR,103.830277614211,1.43769199919618
3536,17 TOH YI DR,103.830277614211,1.43769199919618
3537,1 QUEEN'S RD,103.830277614211,1.43769199919618
3538,2 TOH YI DR,103.834439535286,1.29644995684098
3539,9 SELEGIE RD,103.826048654888,1.38403246026104
3541,335A SMITH ST,103.829388161578,1.30393331930705
3543,633 VEERASAMY RD,103.845880417376,1.31568172551155
3544,264 WATERLOO ST,103.834439535286,1.29644995684098
3546,663 BUFFALO RD,103.845880417376,1.31568172551155
3549,641 ROWELL RD,103.845880417376,1.31568172551155
3550,632 VEERASAMY RD,103.845880417376,1.31568172551155
3551,1E CANTONMENT RD,103.830277614211,1.43769199919618
3552,672A KLANG LANE,103.845880417376,1.31568172551155
3553,807A CHOA CHU KANG AVE 1,103.845956557221,1.30096483460999
3554,490B CHOA CHU KANG AVE 5,103.849087514554,1.30606411508932
3555,811B CHOA CHU KANG AVE 7,103.845956557221,1.30096483460999
3556,3 TECK WHYE AVE,103.829388161578,1.30393331930705
3557,10 TECK WHYE AVE,103.830277614211,1.43769199919618
3560,818B CHOA CHU KANG AVE 1,103.845956557221,1.30096483460999
3563,294 CHOA CHU KANG AVE 2,103.834439535286,1.29644995684098
3564,254 CHOA CHU KANG AVE 2,103.834439535286,1.29644995684098
3566,406 CHOA CHU KANG AVE 3,103.849087514554,1.30606411508932
3567,403 CHOA CHU KANG AVE 3,103.849087514554,1.30606411508932
3568,405 CHOA CHU KANG AVE 3,103.849087514554,1.30606411508932
3569,471 CHOA CHU KANG AVE 3,103.849087514554,1.30606411508932
3570,465 CHOA CHU KANG AVE 4,103.849087514554,1.30606411508932
3571,450 CHOA CHU KANG AVE 4,103.849087514554,1.30606411508932
3573,433 CHOA CHU KANG AVE 4,103.849087514554,1.30606411508932
3574,476A CHOA CHU KANG AVE 5,103.849087514554,1.30606411508932
3575,490C CHOA CHU KANG AVE 5,103.849087514554,1.30606411508932
3577,484A CHOA CHU KANG AVE 5,103.849087514554,1.30606411508932
3578,490A CHOA CHU KANG AVE 5,103.849087514554,1.30606411508932
3582,810A CHOA CHU KANG AVE 7,103.845956557221,1.30096483460999
3584,676A CHOA CHU KANG CRES,103.845880417376,1.31568172551155
3586,673A CHOA CHU KANG CRES,103.845880417376,1.31568172551155
3587,680 CHOA CHU KANG CRES,103.845880417376,1.31568172551155
3589,218 CHOA CHU KANG CTRL,103.834439535286,1.29644995684098
3590,231 CHOA CHU KANG CTRL,103.834439535286,1.29644995684098
3591,230 CHOA CHU KANG CTRL,103.834439535286,1.29644995684098
3594,637 CHOA CHU KANG NTH 6,103.845880417376,1.31568172551155
3595,631 CHOA CHU KANG NTH 6,103.845880417376,1.31568172551155
3596,573 CHOA CHU KANG ST 52,103.847197777949,1.31181999992702
3597,706 CHOA CHU KANG ST 53,103.79109781142,1.44726810120856
3598,769 CHOA CHU KANG ST 54,103.79109781142,1.44726810120856
3599,152 JLN TECK WHYE,103.830277614211,1.43769199919618
3601,151 JLN TECK WHYE,103.830277614211,1.43769199919618
3603,801C KEAT HONG CL,103.845956557221,1.30096483460999
3606,802C KEAT HONG CL,103.845956557221,1.30096483460999
3609,4 TECK WHYE AVE,103.849087514554,1.30606411508932
3610,20 TECK WHYE LANE,103.834439535286,1.29644995684098
3611,809A CHOA CHU KANG AVE 1,103.845956557221,1.30096483460999
3613,296D CHOA CHU KANG AVE 2,103.834439535286,1.29644995684098
3614,248 CHOA CHU KANG AVE 2,103.834439535286,1.29644995684098
3615,251 CHOA CHU KANG AVE 2,103.834439535286,1.29644995684098
3617,434 CHOA CHU KANG AVE 4,103.849087514554,1.30606411508932
3620,489A CHOA CHU KANG AVE 5,103.849087514554,1.30606411508932
3624,674 CHOA CHU KANG CRES,103.845880417376,1.31568172551155
3625,685A CHOA CHU KANG CRES,103.845880417376,1.31568172551155
3626,690A CHOA CHU KANG CRES,103.845880417376,1.31568172551155
3627,691B CHOA CHU KANG CRES,103.845880417376,1.31568172551155
3628,683B CHOA CHU KANG CRES,103.845880417376,1.31568172551155
3630,665 CHOA CHU KANG CRES,103.845880417376,1.31568172551155
3631,689A CHOA CHU KANG DR,103.845880417376,1.31568172551155
3632,689B CHOA CHU KANG DR,103.845880417376,1.31568172551155
3634,633 CHOA CHU KANG NTH 6,103.845880417376,1.31568172551155
3635,618 CHOA CHU KANG NTH 7,103.845880417376,1.31568172551155
3636,511 CHOA CHU KANG ST 51,103.847197777949,1.31181999992702
3637,508 CHOA CHU KANG ST 51,103.847197777949,1.31181999992702
3638,507 CHOA CHU KANG ST 51,103.847197777949,1.31181999992702
3639,541 CHOA CHU KANG ST 52,103.847197777949,1.31181999992702
3641,160 JLN TECK WHYE,103.830277614211,1.43769199919618
3645,816A KEAT HONG LINK,103.845956557221,1.30096483460999
3646,116 TECK WHYE LANE,103.830277614211,1.43769199919618
3647,287 CHOA CHU KANG AVE 2,103.834439535286,1.29644995684098
3648,448 CHOA CHU KANG AVE 4,103.849087514554,1.30606411508932
3649,554 CHOA CHU KANG NTH 6,103.847197777949,1.31181999992702
3650,525 CHOA CHU KANG ST 51,103.847197777949,1.31181999992702
3652,601 CHOA CHU KANG ST 62,103.845880417376,1.31568172551155
3654,101 TECK WHYE LANE,103.830277614211,1.43769199919618
3655,133 TECK WHYE LANE,103.830277614211,1.43769199919618
3656,421 CLEMENTI AVE 1,103.849087514554,1.30606411508932
3657,352 CLEMENTI AVE 2,103.829388161578,1.30393331930705
3659,365 CLEMENTI AVE 2,103.829388161578,1.30393331930705
3660,330 CLEMENTI AVE 2,103.829388161578,1.30393331930705
3661,430 CLEMENTI AVE 3,103.849087514554,1.30606411508932
3663,427 CLEMENTI AVE 3,103.849087514554,1.30606411508932
3664,309 CLEMENTI AVE 4,103.829388161578,1.30393331930705
3665,320 CLEMENTI AVE 4,103.829388161578,1.30393331930705
3667,374 CLEMENTI AVE 4,103.829388161578,1.30393331930705
3672,304 CLEMENTI AVE 4,103.829388161578,1.30393331930705
3676,610 CLEMENTI WEST ST 1,103.845880417376,1.31568172551155
3679,711 CLEMENTI WEST ST 2,103.79109781142,1.44726810120856
3684,359 CLEMENTI AVE 2,103.829388161578,1.30393331930705
3685,441B CLEMENTI AVE 3,103.849087514554,1.30606411508932
3686,462 CLEMENTI AVE 3,103.849087514554,1.30606411508932
3687,441A CLEMENTI AVE 3,103.849087514554,1.30606411508932
3688,449 CLEMENTI AVE 3,103.849087514554,1.30606411508932
3690,317 CLEMENTI AVE 4,103.829388161578,1.30393331930705
3691,301 CLEMENTI AVE 4,103.829388161578,1.30393331930705
3692,310 CLEMENTI AVE 4,103.829388161578,1.30393331930705
3694,205 CLEMENTI AVE 6,103.834439535286,1.29644995684098
3695,202 CLEMENTI AVE 6,103.834439535286,1.29644995684098
3696,118 CLEMENTI ST 13,103.830277614211,1.43769199919618
3699,512 WEST COAST DR,103.847197777949,1.31181999992702
3702,338 CLEMENTI AVE 2,103.829388161578,1.30393331930705
3704,459 CLEMENTI AVE 3,103.849087514554,1.30606411508932
3706,604 CLEMENTI WEST ST 1,103.845880417376,1.31568172551155
3707,377 CLEMENTI AVE 5,103.829388161578,1.30393331930705
3708,111 CLEMENTI ST 13,103.830277614211,1.43769199919618
3709,115 CLEMENTI ST 13,103.830277614211,1.43769199919618
3710,40 CIRCUIT RD,103.849087514554,1.30606411508932
3713,101 ALJUNIED CRES,103.830277614211,1.43769199919618
3716,21 BALAM RD,103.834439535286,1.29644995684098
3717,32 BALAM RD,103.829388161578,1.30393331930705
3718,36 CASSIA CRES,103.829388161578,1.30393331930705
3719,69 CIRCUIT RD,103.845880417376,1.31568172551155
3721,62 CIRCUIT RD,103.845880417376,1.31568172551155
3723,68 CIRCUIT RD,103.845880417376,1.31568172551155
3724,18C CIRCUIT RD,103.830277614211,1.43769199919618
3725,58 CIRCUIT RD,103.847197777949,1.31181999992702
3726,36 CIRCUIT RD,103.829388161578,1.30393331930705
3728,59 CIRCUIT RD,103.847197777949,1.31181999992702
3729,44 CIRCUIT RD,103.849087514554,1.30606411508932
3731,34 CIRCUIT RD,103.829388161578,1.30393331930705
3732,70 CIRCUIT RD,103.79109781142,1.44726810120856
3736,125 GEYLANG EAST AVE 1,103.830277614211,1.43769199919618
3737,22 HAIG RD,103.834439535286,1.29644995684098
3738,9 HAIG RD,103.826048654888,1.38403246026104
3739,97 JLN DUA,103.826048654888,1.38403246026104
3740,99 OLD AIRPORT RD,103.826048654888,1.38403246026104
3742,93 PAYA LEBAR WAY,103.826048654888,1.38403246026104
3745,107 ALJUNIED CRES,103.830277614211,1.43769199919618
3746,32 CASSIA CRES,103.829388161578,1.30393331930705
3747,56 CASSIA CRES,103.847197777949,1.31181999992702
3749,10 EUNOS CRES,103.830277614211,1.43769199919618
3754,43 JLN TIGA,103.849087514554,1.30606411508932
3756,54 PIPIT RD,103.847197777949,1.31181999992702
3759,320 UBI AVE 1,103.829388161578,1.30393331930705
3760,346 UBI AVE 1,103.829388161578,1.30393331930705
3761,125 ALJUNIED RD,103.830277614211,1.43769199919618
3763,41 CIRCUIT RD,103.849087514554,1.30606411508932
3764,7 HAIG RD,103.79109781142,1.44726810120856
3768,124 PAYA LEBAR WAY,103.830277614211,1.43769199919618
3771,114 HOUGANG AVE 1,103.830277614211,1.43769199919618
3776,24 HOUGANG AVE 3,103.834439535286,1.29644995684098
3777,661 HOUGANG AVE 4,103.845880417376,1.31568172551155
3778,313 HOUGANG AVE 5,103.829388161578,1.30393331930705
3780,327 HOUGANG AVE 5,103.829388161578,1.30393331930705
3783,678 HOUGANG AVE 8,103.845880417376,1.31568172551155
3786,932B HOUGANG AVE 9,103.826048654888,1.38403246026104
3787,811 HOUGANG CTRL,103.845956557221,1.30096483460999
3788,211 HOUGANG ST 21,103.834439535286,1.29644995684098
3790,685 HOUGANG ST 61,103.845880417376,1.31568172551155
3791,696 HOUGANG ST 61,103.845880417376,1.31568172551155
3794,364A UPP SERANGOON RD,103.829388161578,1.30393331930705
3798,987C BUANGKOK GREEN,103.826048654888,1.38403246026104
3800,987A BUANGKOK GREEN,103.826048654888,1.38403246026104
3801,988C BUANGKOK GREEN,103.826048654888,1.38403246026104
3802,988A BUANGKOK GREEN,103.826048654888,1.38403246026104
3803,172 HOUGANG AVE 1,103.830277614211,1.43769199919618
3804,232 HOUGANG AVE 1,103.834439535286,1.29644995684098
3805,414 HOUGANG AVE 10,103.849087514554,1.30606411508932
3806,515 HOUGANG AVE 10,103.847197777949,1.31181999992702
3807,447 HOUGANG AVE 10,103.849087514554,1.30606411508932
3808,411 HOUGANG AVE 10,103.849087514554,1.30606411508932
3810,15 HOUGANG AVE 3,103.830277614211,1.43769199919618
3811,919 HOUGANG AVE 4,103.826048654888,1.38403246026104
3816,423 HOUGANG AVE 6,103.849087514554,1.30606411508932
3818,354 HOUGANG AVE 7,103.829388161578,1.30393331930705
3819,542 HOUGANG AVE 8,103.847197777949,1.31181999992702
3820,444 HOUGANG AVE 8,103.849087514554,1.30606411508932
3822,680 HOUGANG AVE 8,103.845880417376,1.31568172551155
3823,436 HOUGANG AVE 8,103.849087514554,1.30606411508932
3824,624 HOUGANG AVE 8,103.845880417376,1.31568172551155
3825,614 HOUGANG AVE 8,103.845880417376,1.31568172551155
3828,968 HOUGANG AVE 9,103.826048654888,1.38403246026104
3833,239 HOUGANG ST 22,103.834439535286,1.29644995684098
3834,372 HOUGANG ST 31,103.829388161578,1.30393331930705
3835,376A HOUGANG ST 32,103.829388161578,1.30393331930705
3837,573 HOUGANG ST 51,103.847197777949,1.31181999992702
3838,548 HOUGANG ST 51,103.847197777949,1.31181999992702
3839,555 HOUGANG ST 51,103.847197777949,1.31181999992702
3841,688 HOUGANG ST 61,103.845880417376,1.31568172551155
3842,911 HOUGANG ST 91,103.826048654888,1.38403246026104
3843,470B UPP SERANGOON CRES,103.849087514554,1.30606411508932
3844,473B UPP SERANGOON CRES,103.849087514554,1.30606411508932
3856,234 HOUGANG AVE 1,103.834439535286,1.29644995684098
3859,434 HOUGANG AVE 8,103.849087514554,1.30606411508932
3860,417 HOUGANG AVE 8,103.849087514554,1.30606411508932
3861,643 HOUGANG AVE 8,103.845880417376,1.31568172551155
3862,641 HOUGANG AVE 8,103.845880417376,1.31568172551155
3863,951 HOUGANG AVE 9,103.826048654888,1.38403246026104
3864,962 HOUGANG AVE 9,103.826048654888,1.38403246026104
3865,553 HOUGANG ST 51,103.847197777949,1.31181999992702
3866,699 HOUGANG ST 52,103.845880417376,1.31568172551155
3867,971 HOUGANG ST 91,103.826048654888,1.38403246026104
3868,943 HOUGANG ST 92,103.826048654888,1.38403246026104
3869,135 LOR AH SOO,103.830277614211,1.43769199919618
3875,712 HOUGANG AVE 2,103.79109781142,1.44726810120856
3876,579 HOUGANG AVE 4,103.847197777949,1.31181999992702
3877,533 HOUGANG AVE 6,103.847197777949,1.31181999992702
3878,446 HOUGANG AVE 8,103.849087514554,1.30606411508932
3879,668 HOUGANG AVE 8,103.845880417376,1.31568172551155
3880,615 HOUGANG AVE 8,103.845880417376,1.31568172551155
3881,852 HOUGANG CTRL,103.845956557221,1.30096483460999
3882,222 HOUGANG ST 21,103.834439535286,1.29644995684098
3883,235 HOUGANG ST 21,103.834439535286,1.29644995684098
3884,237 HOUGANG ST 21,103.834439535286,1.29644995684098
3885,560 HOUGANG ST 51,103.847197777949,1.31181999992702
3886,539 HOUGANG ST 52,103.847197777949,1.31181999992702
3889,128 LOR AH SOO,103.830277614211,1.43769199919618
3893,102 JURONG EAST ST 13,103.830277614211,1.43769199919618
3897,253 JURONG EAST ST 24,103.834439535286,1.29644995684098
3898,301 JURONG EAST ST 32,103.829388161578,1.30393331930705
3900,306 JURONG EAST ST 32,103.829388161578,1.30393331930705
3901,304 JURONG EAST ST 32,103.829388161578,1.30393331930705
3902,36 TEBAN GDNS RD,103.829388161578,1.30393331930705
3903,57 TEBAN GDNS RD,103.847197777949,1.31181999992702
3904,221A JURONG EAST ST 21,103.834439535286,1.29644995684098
3906,409 PANDAN GDNS,103.849087514554,1.30606411508932
3907,414 PANDAN GDNS,103.849087514554,1.30606411508932
3908,41 TEBAN GDNS RD,103.849087514554,1.30606411508932
3909,25 TEBAN GDNS RD,103.834439535286,1.29644995684098
3912,60 TEBAN GDNS RD,103.845880417376,1.31568172551155
3915,340 JURONG EAST AVE 1,103.829388161578,1.30393331930705
3917,213 JURONG EAST ST 21,103.834439535286,1.29644995684098
3919,212 JURONG EAST ST 21,103.834439535286,1.29644995684098
3922,404 PANDAN GDNS,103.849087514554,1.30606411508932
3923,405 PANDAN GDNS,103.849087514554,1.30606411508932
3926,271 TOH GUAN RD,103.834439535286,1.29644995684098
3928,322A JURONG EAST ST 31,103.829388161578,1.30393331930705
3929,51 TEBAN GDNS RD,103.847197777949,1.31181999992702
3930,286C TOH GUAN RD,103.834439535286,1.29644995684098
3931,285C TOH GUAN RD,103.834439535286,1.29644995684098
3932,180A BOON LAY DR,103.830277614211,1.43769199919618
3936,185 BOON LAY AVE,103.830277614211,1.43769199919618
3938,176 BOON LAY DR,103.830277614211,1.43769199919618
3939,174 BOON LAY DR,103.830277614211,1.43769199919618
3941,212 BOON LAY PL,103.834439535286,1.29644995684098
3942,209 BOON LAY PL,103.834439535286,1.29644995684098
3944,119 HO CHING RD,103.830277614211,1.43769199919618
3948,457 JURONG WEST ST 41,103.849087514554,1.30606411508932
3950,544 JURONG WEST ST 42,103.847197777949,1.31181999992702
3954,510 JURONG WEST ST 52,103.847197777949,1.31181999992702
3955,515 JURONG WEST ST 52,103.847197777949,1.31181999992702
3956,536 JURONG WEST ST 52,103.847197777949,1.31181999992702
3957,524 JURONG WEST ST 52,103.847197777949,1.31181999992702
3958,915 JURONG WEST ST 91,103.826048654888,1.38403246026104
3959,914 JURONG WEST ST 91,103.826048654888,1.38403246026104
3961,928 JURONG WEST ST 92,103.826048654888,1.38403246026104
3962,113 TAO CHING RD,103.830277614211,1.43769199919618
3963,217A BOON LAY AVE,103.834439535286,1.29644995684098
3967,196B BOON LAY DR,103.830277614211,1.43769199919618
3968,484 JURONG WEST AVE 1,103.849087514554,1.30606411508932
3969,436 JURONG WEST AVE 1,103.849087514554,1.30606411508932
3970,723 JURONG WEST AVE 5,103.79109781142,1.44726810120856
3971,697C JURONG WEST CTRL 3,103.845880417376,1.31568172551155
3973,550 JURONG WEST ST 42,103.847197777949,1.31181999992702
3974,449 JURONG WEST ST 42,103.849087514554,1.30606411508932
3979,406 JURONG WEST ST 42,103.849087514554,1.30606411508932
3980,555 JURONG WEST ST 42,103.847197777949,1.31181999992702
3981,419 JURONG WEST ST 42,103.849087514554,1.30606411508932
3985,521 JURONG WEST ST 52,103.847197777949,1.31181999992702
3986,649B JURONG WEST ST 61,103.845880417376,1.31568172551155
3988,655A JURONG WEST ST 61,103.845880417376,1.31568172551155
3989,649A JURONG WEST ST 61,103.845880417376,1.31568172551155
3991,675A JURONG WEST ST 64,103.845880417376,1.31568172551155
3992,668D JURONG WEST ST 64,103.845880417376,1.31568172551155
3993,677A JURONG WEST ST 64,103.845880417376,1.31568172551155
3994,659D JURONG WEST ST 65,103.845880417376,1.31568172551155
3995,718 JURONG WEST ST 71,103.79109781142,1.44726810120856
3996,705 JURONG WEST ST 71,103.79109781142,1.44726810120856
3998,724 JURONG WEST ST 72,103.79109781142,1.44726810120856
3999,810 JURONG WEST ST 81,103.845956557221,1.30096483460999
4000,824 JURONG WEST ST 81,103.845956557221,1.30096483460999
4001,905 JURONG WEST ST 91,103.826048654888,1.38403246026104
4002,919 JURONG WEST ST 91,103.826048654888,1.38403246026104
4003,917 JURONG WEST ST 91,103.826048654888,1.38403246026104
4004,902 JURONG WEST ST 91,103.826048654888,1.38403246026104
4006,987B JURONG WEST ST 93,103.826048654888,1.38403246026104
4007,339A KANG CHING RD,103.829388161578,1.30393331930705
4010,184 YUNG SHENG RD,103.830277614211,1.43769199919618
4012,181 YUNG SHENG RD,103.830277614211,1.43769199919618
4014,351 CORPORATION DR,103.829388161578,1.30393331930705
4015,437 JURONG WEST AVE 1,103.849087514554,1.30606411508932
4017,273A JURONG WEST AVE 3,103.834439535286,1.29644995684098
4018,721 JURONG WEST AVE 5,103.79109781142,1.44726810120856
4019,693 JURONG WEST CTRL 1,103.845880417376,1.31568172551155
4020,691 JURONG WEST CTRL 1,103.845880417376,1.31568172551155
4022,682B JURONG WEST CTRL 1,103.845880417376,1.31568172551155
4023,690 JURONG WEST CTRL 1,103.845880417376,1.31568172551155
4025,697A JURONG WEST CTRL 3,103.845880417376,1.31568172551155
4026,275C JURONG WEST ST 25,103.834439535286,1.29644995684098
4029,551 JURONG WEST ST 42,103.847197777949,1.31181999992702
4035,639 JURONG WEST ST 61,103.845880417376,1.31568172551155
4036,664C JURONG WEST ST 64,103.845880417376,1.31568172551155
4037,670A JURONG WEST ST 65,103.845880417376,1.31568172551155
4038,620 JURONG WEST ST 65,103.845880417376,1.31568172551155
4039,636 JURONG WEST ST 65,103.845880417376,1.31568172551155
4040,667D JURONG WEST ST 65,103.845880417376,1.31568172551155
4041,743 JURONG WEST ST 73,103.79109781142,1.44726810120856
4042,756 JURONG WEST ST 74,103.79109781142,1.44726810120856
4044,811 JURONG WEST ST 81,103.845956557221,1.30096483460999
4046,989A JURONG WEST ST 93,103.826048654888,1.38403246026104
4047,987C JURONG WEST ST 93,103.826048654888,1.38403246026104
4048,989D JURONG WEST ST 93,103.826048654888,1.38403246026104
4049,354 KANG CHING RD,103.829388161578,1.30393331930705
4051,138A YUAN CHING RD,103.830277614211,1.43769199919618
4052,274A JURONG WEST AVE 3,103.834439535286,1.29644995684098
4054,472 JURONG WEST ST 41,103.849087514554,1.30606411508932
